action,handle,title,vendor,preview_url,status,notes
balliu-update,balliu-mesa-exterior-resina-12080-cm-747885bd,Mesa exterior resina | 120×80 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=c1346cf23619420d0524ff5fdb3fcce7&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjE2LjIxMloiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--c9f19aba21b3e780d3ae50224e6cc368bdf63535,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-exterior-aluminio-8080-cm-ef580ae2,Mesa exterior aluminio | 80×80 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=7125d25362d928760bf1cb86276fe425&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjE2LjY3NVoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--12800e8ae120f0f84a63244aaac2c241d73c5a4b,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-exterior-aluminio-8080-cm-fce3b8bd,Mesa exterior aluminio | 80×80 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=da1779aeada8d88460eb2d046d783741&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjE3LjE2OVoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--7f89b26478b18ce3f0158caf5f7a663c57a84ef9,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-exterior-aluminio-13080-cm-df7c872b,Mesa exterior aluminio | 130×80 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=7b482675f292424869d4247d5d6c4230&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjE3LjYyNFoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--f27055c014cd0563364aabd75d4ed23c495c18cd,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-exterior-aluminio-13080-cm-5068224e,Mesa exterior aluminio | 130×80 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=acf1d0e00ad42ad977ce5190f57e4bfe&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjE4LjEzM1oiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--3141e5de3230a7cccf5dcdbab0c9564878bd0a4f,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-exterior-aluminio-16090-cm-11303f43,Mesa exterior aluminio | 160×90 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=4c62fadb8989eae40415a84852640d8a&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjE4LjYwNloiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--8b38b7dcfd1d68b29d44ac7847f6ea12226e7828,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-exterior-aluminio-16090-cm-c39e3349,Mesa exterior aluminio | 160×90 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=56b2c3b1acd002c6ac1314f174928599&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjE5LjEzMVoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--aa2ac59d240a94756ab6b39f31cdaec3e4ccf900,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-exterior-aluminio-19090-cm-4d2d1e60,Mesa exterior aluminio | 190×90 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=0823af426a09baae0981852fb8f41af5&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjE5LjYxOVoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--f6ad1cac6aad3213bab892c5d39365b0be4cf38f,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-exterior-aluminio-19090-cm-7fcc116e,Mesa exterior aluminio | 190×90 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=cd95a40ff593820dbc86528b0d555b60&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjM2LjMxOFoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--8d7c81f726d1ca6daa7a539943a814b20604b988,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-exterior-hpl-24090-cm-78358691,Mesa exterior HPL | 240×90 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=d715b1b993850b5c59a1ebeeafa60220&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjM2LjYwN1oiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--1cb57cf4c348d06db1905bbabb0c5d0ebca49c8c,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-update,balliu-mesa-exterior-hpl-24090-cm-d4e471c5,Mesa exterior HPL | 240×90 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=561f7b0ff3d6724a51426d933bb7302f&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjM2Ljk1M1oiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--c6dbc3ba8693850de74caf4b4580d74830e0811e,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-update,balliu-mesa-exterior-140-18090-cm-e4ec7d7c,Mesa exterior | 140/180×90 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=9a8b13950c92b7ed240e0fc4f2f0d618&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjM3LjMxNFoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--607098c17f09cbf7ebbec9e9ebe6d01515545257,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-update,balliu-mesa-exterior-200-260100-cm-9d798e50,Mesa exterior | 200/260×100 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=319abc0f31694722317e4333e7ca1f1d&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjM3Ljc0MloiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--590943ecade59643e3f7c3de12a16e5a269d9685,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-update,balliu-mesa-exterior-hpl-140-180100-cm-8e073aab,Mesa exterior HPL | 140/180×100 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=864fad31a8422981763e3e9c9617e692&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjM4LjEwMloiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--0daacc3cdd96e1a961a15869ff4c1ebb61b714b2,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-update,balliu-mesa-exterior-hpl-140-180100-cm-e5e3bb40,Mesa exterior HPL | 140/180×100 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=a6ab606e0c69cef10ac6836393f67373&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjM4LjQxMVoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--314f36338804a442121c61839a3887e86fd7c9da,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-update,balliu-mesa-exterior-hpl-200-260100-cm-23187ea9,Mesa exterior HPL | 200/260×100 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=e074f8c9beeccc2f3e22d5ed290f3ca7&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjM4LjcyNFoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--7966b37507c71d352ae91feb6d2330ebc48791ff,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-update,balliu-mesa-exterior-hpl-200-260100-cm-4a63be2f,Mesa exterior HPL | 200/260×100 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=7be8722f6dd057a2b082511ad683ec5f&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjM5LjAzMVoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--b7ced7ed35d021fcb6dc6147cb68ca19991860c9,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-update,balliu-mesa-alta-exterior-hpl-45c511e9,Mesa alta exterior HPL,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=08f0da871b97e44c01fabdc590845a61&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjM5LjM2N1oiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--e1e4aa78d5431a019988e7641ff4797af677071b,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-update,balliu-mesa-alta-exterior-hpl-f99491ce,Mesa alta exterior HPL,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=455d09382b9b5e6b55a031b788caa7f6&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjM5LjcwMloiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--9a56fccce10d92d741ed759834358f54a02c3dea,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-update,balliu-mesa-exterior-hpl-451e7ba8,Mesa exterior HPL,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=e51e5b4acfa1a2c0535f86fb07eed962&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjQwLjAxN1oiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--5a7265bd43f07260678d048ec9a6ce46d7e6f75d,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-update,balliu-mesa-exterior-hpl-3adfe773,Mesa exterior HPL,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=a72aa244f74934a2bc626d470d62423c&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjQwLjQ3MVoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--f7791d9e087e8c7daa4270339558dca2b0343e0a,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-update,balliu-mesa-exterior-hpl-65e3ca13,Mesa exterior HPL,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=eab02b7f484e9d01e5849dabc9217d66&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjQwLjgyMFoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--e347f9bd4cd9657f989f0b1d87b4358e57305fea,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-update,balliu-mesa-exterior-hpl-1b4f3962,Mesa exterior HPL,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=82b970e7652a4af907963874c7f84244&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjQxLjE1OFoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--e5509b1331edf104cd185b8a65569bd23e564b39,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-update,balliu-mesa-exterior-aluminio-90-cm-22901f1b,Mesa exterior aluminio | Ø90 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=49ad2d053f47e38cf0aa490dccb10129&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjQxLjYzMVoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--cdf6fa76e573e1b2e9c16d4dd5b781b12892cdc3,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-exterior-aluminio-90-cm-6c6dfd1c,Mesa exterior aluminio | Ø90 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=d93d09a69c73a3e6a1ef2938740425fe&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjQyLjY3NFoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--996aeeddeb2e636035641402acb46adf094817c1,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-exterior-aluminio-7070-cm-724b0db0,Mesa exterior aluminio | 70×70 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=ccffe86a0d7b9bdceab4416d0c4c9a71&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjQzLjI5NFoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--1f0c078b8ea21849af059d359ba9042eee89b437,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-exterior-aluminio-7070-cm-a0a23f40,Mesa exterior aluminio | 70×70 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=989c2f68cff5b1f925ce5bd75588d140&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjQzLjc2M1oiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--068fd737182a22651ddf0e5d4413d16bab4812e6,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-exterior-aluminio-8080-cm-2a80cb3a,Mesa exterior aluminio | 80×80 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=8093cd819fe0dbf7c2f75132bcdd8ea7&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjQ0LjIwN1oiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--46cf963a63330e16bf9920a2f43d510a1e132f19,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-exterior-aluminio-8080-cm-8ca835ff,Mesa exterior aluminio | 80×80 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=0ef6993de064a21492bd2f8675ef3dba&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjQ0Ljc0OFoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--52892dc33b71f6353b2c0f0350cfcda40a626507,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-exterior-aluminio-12080-cm-5c848c82,Mesa exterior aluminio | 120×80 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=02e909ed6116d2f84cc12e1131866042&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjQ1LjE4OVoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--7840d2d798ad29f23aad9d3f5ab762b816ac441c,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-exterior-aluminio-12080-cm-798dcadf,Mesa exterior aluminio | 120×80 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=d51b4934c8ec71b3436099463a1b7ecd&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjQ1LjcwOFoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--b9caaa0dd048cf35b43ad713f6fdea438d77c909,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-exterior-aluminio-12080-cm-3c3bf077,Mesa exterior aluminio | 120×80 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=20001079d2157489f5a32e9917434d26&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjQ2LjI1MloiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--f39bc4cabc5adfa4169fd44a00a25f34425d8dc3,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-exterior-aluminio-12080-cm-05c442cf,Mesa exterior aluminio | 120×80 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=03ea5d2d26dcf3f7c534625f51e23fdf&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjQ2Ljc1MVoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--e99bde2e29488635ba20590a5b0ab825c7d20c87,ACTIVE,Tag=Balliu; source_color=Verde
balliu-update,balliu-mesa-alta-exterior-hpl-a3352658,Mesa alta exterior HPL,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=5e0bba84cf475e29b2b68821b1b8d5f1&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjQ3LjEwNFoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--0d1fb07e9107b6dbc549beec3a6b65e8c3af2d51,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-create,balliu-mesa-alta-exterior-hpl-a3352658-2,Mesa alta exterior HPL,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=2bdca03f500d4f14dd212c0ca5a98c85&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjQ3LjY4OVoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--08e1f4a5bbb15437dc69d0804e3d1ed420f617fc,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-update,balliu-mesa-alta-exterior-hpl-94512eab,Mesa alta exterior HPL,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=14a4260d1dcbece017020b1215463597&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjQ4LjAyMFoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--7f7dc37b89592af07caad1649b3bd154da11203c,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-update,balliu-mesa-alta-exterior-hpl-5d74130e,Mesa alta exterior HPL,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=1eeb9730242fea86283eba3f428a8e67&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjQ4LjM3MVoiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--33393629b48bd3bfdb9933498eb4c6d2f870c003,ACTIVE,Tag=Balliu; source_color=Rojo
balliu-update,balliu-mesa-exterior-hpl-7070-cm-9d14e31f,Mesa exterior HPL | 70×70 cm,Balliu,https://b0gsfsdyse43nzki-96767377732.shopifypreview.com/products_preview?preview_key=f3659427f35df862bc4b4b56f8962d15&_bt=eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaEpJaUp0ZFdWaWJHVnpaWGgwWlhKcGIzSXViWGx6YUc5d2FXWjVMbU52YlFZNkJrVlUiLCJleHAiOiIyMDI2LTAzLTMwVDIyOjE4OjQ4LjY5N1oiLCJwdXIiOiJwZXJtYW5lbnRfcGFzc3dvcmRfYnlwYXNzIn19--83ac4ec95f39b4262110365b09425ed046f3d172,ACTIVE,Tag=Balliu; source_color=Rojo
