handle,sku,titulo,cat,price,cost_net,fuente,gross_pct,net_pct,net_eur,carrier,fee,esc,alerta,notas,compare_ok
balliu-tumbona-de-exterior-resina-73-cm-d369d964,SV-EVARG-BLANCO-VERDE-OSC,Tumbona exterior resina playa · 73 cm tela · Eva RG,l,184.95,96.61,excel_handle_est,36.8,72.0,110.01,0.0,4.18,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-73-cm-d369d964,SV-EVARG-BLANCO-AZUL-CEL,Tumbona exterior resina playa · 73 cm tela · Eva RG,l,184.95,96.61,excel_handle_est,36.8,72.0,110.01,0.0,4.18,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-73-cm-d369d964,SV-EVARG-BLANCO-CENIZA,Tumbona exterior resina playa · 73 cm tela · Eva RG,l,184.95,96.61,excel_handle_est,36.8,72.0,110.01,0.0,4.18,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-73-cm-d369d964,SV-EVARG-BLANCO-AZUL-MAR,Tumbona exterior resina playa · 73 cm tela · Eva RG,l,184.95,96.61,excel_handle_est,36.8,72.0,110.01,0.0,4.18,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-73-cm-d369d964,SV-EVARG-BLANCO-GRIS-OSC,Tumbona exterior resina playa · 73 cm tela · Eva RG,l,184.95,96.61,excel_handle_est,36.8,72.0,110.01,0.0,4.18,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-73-cm-d369d964,SV-EVARG-BLANCO-AZUL-ACERO,Tumbona exterior resina playa · 73 cm tela · Eva RG,l,184.95,96.61,excel_handle_est,36.8,72.0,110.01,0.0,4.18,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-73-cm-d369d964,SV-EVARG-ARENA-AZUL,Tumbona exterior resina playa · 73 cm tela · Eva RG,l,192.95,96.61,excel_handle_est,39.4,73.0,116.45,0.0,4.35,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-73-cm-d369d964,SV-EVARG-ARENA-AMARILLO,Tumbona exterior resina playa · 73 cm tela · Eva RG,l,192.95,96.61,excel_handle_est,39.4,73.0,116.45,0.0,4.35,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-73-cm-d369d964,SV-EVARG-ARENA-NARANJA,Tumbona exterior resina playa · 73 cm tela · Eva RG,l,192.95,96.61,excel_handle_est,39.4,73.0,116.45,0.0,4.35,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-73-cm-d369d964,SV-EVARG-ARENA-VERDE-CLARO,Tumbona exterior resina playa · 73 cm tela · Eva RG,l,192.95,96.61,excel_handle_est,39.4,73.0,116.45,0.0,4.35,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-73-cm-d369d964,SV-EVARG-ARENA-BLANCO,Tumbona exterior resina playa · 73 cm tela · Eva RG,l,192.95,96.61,excel_handle_est,39.4,73.0,116.45,0.0,4.35,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-73-cm-d369d964,SV-EVARG-ARENA-NATURAL,Tumbona exterior resina playa · 73 cm tela · Eva RG,l,192.95,96.61,excel_handle_est,39.4,73.0,116.45,0.0,4.35,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-73-cm-d369d964,SV-EVARG-ARENA-CAPUCHINO,Tumbona exterior resina playa · 73 cm tela · Eva RG,l,192.95,96.61,excel_handle_est,39.4,73.0,116.45,0.0,4.35,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-73-cm-d369d964,SV-EVARG-ARENA-CAQUI,Tumbona exterior resina playa · 73 cm tela · Eva RG,l,192.95,96.61,excel_handle_est,39.4,73.0,116.45,0.0,4.35,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-73-cm-d369d964,SV-EVARG-ARENA-MARRON-OSC,Tumbona exterior resina playa · 73 cm tela · Eva RG,l,192.95,96.61,excel_handle_est,39.4,73.0,116.45,0.0,4.35,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-73-cm-d369d964,SV-EVARG-ARENA-ARENA,Tumbona exterior resina playa · 73 cm tela · Eva RG,l,192.95,96.61,excel_handle_est,39.4,73.0,116.45,0.0,4.35,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-73-cm-d369d964,SV-EVARG-ARENA-VERDE-OSC,Tumbona exterior resina playa · 73 cm tela · Eva RG,l,192.95,96.61,excel_handle_est,39.4,73.0,116.45,0.0,4.35,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-73-cm-d369d964,SV-EVARG-ARENA-AZUL-CEL,Tumbona exterior resina playa · 73 cm tela · Eva RG,l,192.95,96.61,excel_handle_est,39.4,73.0,116.45,0.0,4.35,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-73-cm-d369d964,SV-EVARG-ARENA-CENIZA,Tumbona exterior resina playa · 73 cm tela · Eva RG,l,192.95,96.61,excel_handle_est,39.4,73.0,116.45,0.0,4.35,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-73-cm-d369d964,SV-EVARG-ARENA-AZUL-MAR,Tumbona exterior resina playa · 73 cm tela · Eva RG,l,192.95,96.61,excel_handle_est,39.4,73.0,116.45,0.0,4.35,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-73-cm-d369d964,SV-EVARG-ARENA-GRIS-OSC,Tumbona exterior resina playa · 73 cm tela · Eva RG,l,192.95,96.61,excel_handle_est,39.4,73.0,116.45,0.0,4.35,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-73-cm-d369d964,SV-EVARG-ARENA-AZUL-ACERO,Tumbona exterior resina playa · 73 cm tela · Eva RG,l,192.95,96.61,excel_handle_est,39.4,73.0,116.45,0.0,4.35,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-73-cm-0648657b,SV-EVARTG-BLANCO,Tumbona exterior resina jardín · 73 cm tablillas · Eva ,l,190.95,97.43,excel_handle_est,38.3,72.3,114.02,0.0,4.31,cliente_paga,OK,,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ANTRACITA-AZUL,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ANTRACITA-AMARILLO,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ANTRACITA-NARANJA,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ANTRACITA-VERDE-CLARO,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ANTRACITA-BLANCO,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ANTRACITA-NATURAL,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ANTRACITA-CAPUCHINO,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ANTRACITA-CAQUI,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ANTRACITA-MARRON-OSC,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ANTRACITA-ARENA,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ANTRACITA-VERDE-OSC,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ANTRACITA-AZUL-CEL,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ANTRACITA-CENIZA,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ANTRACITA-AZUL-MAR,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ANTRACITA-GRIS-OSC,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ANTRACITA-AZUL-ACERO,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ARENA-AZUL,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ARENA-AMARILLO,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ARENA-NARANJA,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ARENA-VERDE-CLARO,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ARENA-BLANCO,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ARENA-NATURAL,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ARENA-CAPUCHINO,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ARENA-CAQUI,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ARENA-MARRON-OSC,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ARENA-ARENA,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ARENA-VERDE-OSC,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ARENA-AZUL-CEL,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ARENA-CENIZA,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ARENA-AZUL-MAR,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ARENA-GRIS-OSC,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-ARENA-AZUL-ACERO,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-BLANCO-AZUL,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-BLANCO-AMARILLO,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-BLANCO-NARANJA,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-BLANCO-VERDE-CLARO,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-BLANCO-BLANCO,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-BLANCO-NATURAL,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-BLANCO-CAPUCHINO,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-BLANCO-CAQUI,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-BLANCO-MARRON-OSC,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-BLANCO-ARENA,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-BLANCO-VERDE-OSC,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-BLANCO-AZUL-CEL,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-BLANCO-CENIZA,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-BLANCO-AZUL-MAR,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-BLANCO-GRIS-OSC,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-BLANCO-AZUL-ACERO,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-MADERA-AZUL,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-MADERA-AMARILLO,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-MADERA-NARANJA,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-MADERA-VERDE-CLARO,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-MADERA-BLANCO,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-MADERA-NATURAL,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-MADERA-CAPUCHINO,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-MADERA-CAQUI,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-MADERA-MARRON-OSC,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-MADERA-ARENA,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-MADERA-VERDE-OSC,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-MADERA-AZUL-CEL,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-MADERA-CENIZA,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-MADERA-AZUL-MAR,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-MADERA-GRIS-OSC,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-MADERA-AZUL-ACERO,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-TORTOLA-AZUL,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-TORTOLA-AMARILLO,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-TORTOLA-NARANJA,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-TORTOLA-VERDE-CLARO,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-TORTOLA-BLANCO,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-TORTOLA-NATURAL,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-TORTOLA-CAPUCHINO,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-TORTOLA-CAQUI,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-TORTOLA-MARRON-OSC,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-TORTOLA-ARENA,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-TORTOLA-VERDE-OSC,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-TORTOLA-AZUL-CEL,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-TORTOLA-CENIZA,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-TORTOLA-AZUL-MAR,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-TORTOLA-GRIS-OSC,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-resina-28ff014d,SV-NOA-TORTOLA-AZUL-ACERO,Tumbona exterior resina · Noa,l,399.9,220.25,excel_handle_est,33.4,48.3,159.5,0.0,8.7,cliente_paga,OK,coste_estimado,OK
balliu-tumbona-de-exterior-sin-ruedas-aluminio-da3f5c24,SV-OLIMPIA-SR-BLANCO-AZUL,Tumbona exterior aluminio · con/sin ruedas · Olimpia,l,539.0,301.63,excel_handle_est,32.3,29.7,132.2,0.0,11.62,envio_gratis,OK,coste_estimado,OK
balliu-tumbona-de-exterior-sin-ruedas-aluminio-da3f5c24,SV-OLIMPIA-SR-BLANCO-AMARILLO,Tumbona exterior aluminio · con/sin ruedas · Olimpia,l,539.0,301.63,excel_handle_est,32.3,29.7,132.2,0.0,11.62,envio_gratis,OK,coste_estimado,OK
balliu-tumbona-de-exterior-sin-ruedas-aluminio-da3f5c24,SV-OLIMPIA-SR-BLANCO-NARANJA,Tumbona exterior aluminio · con/sin ruedas · Olimpia,l,539.0,301.63,excel_handle_est,32.3,29.7,132.2,0.0,11.62,envio_gratis,OK,coste_estimado,OK
balliu-tumbona-de-exterior-sin-ruedas-aluminio-da3f5c24,SV-OLIMPIA-SR-BLANCO-VERDE-CLARO,Tumbona exterior aluminio · con/sin ruedas · Olimpia,l,539.0,301.63,excel_handle_est,32.3,29.7,132.2,0.0,11.62,envio_gratis,OK,coste_estimado,OK
balliu-tumbona-de-exterior-sin-ruedas-aluminio-da3f5c24,SV-OLIMPIA-SR-BLANCO-BLANCO,Tumbona exterior aluminio · con/sin ruedas · Olimpia,l,539.0,301.63,excel_handle_est,32.3,29.7,132.2,0.0,11.62,envio_gratis,OK,coste_estimado,OK
balliu-tumbona-de-exterior-sin-ruedas-aluminio-da3f5c24,SV-OLIMPIA-SR-BLANCO-NATURAL,Tumbona exterior aluminio · con/sin ruedas · Olimpia,l,539.0,301.63,excel_handle_est,32.3,29.7,132.2,0.0,11.62,envio_gratis,OK,coste_estimado,OK
balliu-tumbona-de-exterior-sin-ruedas-aluminio-da3f5c24,SV-OLIMPIA-SR-BLANCO-CAPUCHINO,Tumbona exterior aluminio · con/sin ruedas · Olimpia,l,539.0,301.63,excel_handle_est,32.3,29.7,132.2,0.0,11.62,envio_gratis,OK,coste_estimado,OK
balliu-tumbona-de-exterior-sin-ruedas-aluminio-da3f5c24,SV-OLIMPIA-SR-BLANCO-CAQUI,Tumbona exterior aluminio · con/sin ruedas · Olimpia,l,539.0,301.63,excel_handle_est,32.3,29.7,132.2,0.0,11.62,envio_gratis,OK,coste_estimado,OK
balliu-tumbona-de-exterior-sin-ruedas-aluminio-da3f5c24,SV-OLIMPIA-SR-BLANCO-MARRON-OSC,Tumbona exterior aluminio · con/sin ruedas · Olimpia,l,539.0,301.63,excel_handle_est,32.3,29.7,132.2,0.0,11.62,envio_gratis,OK,coste_estimado,OK
